epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6389636397361755,1.228592038154602,0.001,0.45893749594688416,3.533494472503662
1,0.8309375047683716,0.5327889919281006,0.001,0.762624979019165,1.001396656036377
2,0.8737718462944031,0.39489367604255676,0.001,0.6673750281333923,1.371832013130188
3,0.895187497138977,0.3243710994720459,0.001,0.8059375286102295,0.7524893879890442
4,0.9093124866485596,0.2801281809806824,0.001,0.9080625176429749,0.29590651392936707
5,0.9150134325027466,0.2664179801940918,0.001,0.9003750085830688,0.33674341440200806
6,0.924875020980835,0.2302122563123703,0.001,0.8443750143051147,0.5672100782394409
7,0.9303125143051147,0.21408993005752563,0.001,0.9068750143051147,0.2992636561393738
8,0.9301875233650208,0.20709136128425598,0.001,0.9193750023841858,0.28379523754119873
9,0.9378559589385986,0.19582581520080566,0.001,0.9118124842643738,0.28549227118492126
10,0.937874972820282,0.19196008145809174,0.001,0.9042500257492065,0.3380689322948456
11,0.9443125128746033,0.16660748422145844,0.001,0.9161249995231628,0.2998085618019104
12,0.9488750100135803,0.15576721727848053,0.001,0.9518749713897705,0.1588573008775711
13,0.9518125057220459,0.15283820033073425,0.001,0.9583749771118164,0.1354459822177887
14,0.9491875171661377,0.15962368249893188,0.001,0.9526249766349792,0.15630121529102325
15,0.9546279311180115,0.14022205770015717,0.001,0.9440624713897705,0.209683358669281
16,0.9557499885559082,0.13345618546009064,0.001,0.8911874890327454,0.4255525469779968
17,0.9571312069892883,0.13176822662353516,0.001,0.9366250038146973,0.2070172280073166
18,0.9574999809265137,0.12907849252223969,0.001,0.9054375290870667,0.31444257497787476
19,0.9784091711044312,0.0672580748796463,0.00020000001,0.9856874942779541,0.04947858676314354
