epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6076099872589111,1.3679418563842773,0.001,0.5254374742507935,2.1274006366729736
1,0.813129723072052,0.5827951431274414,0.001,0.7988749742507935,0.7339274287223816
2,0.8666250109672546,0.4157005846500397,0.001,0.8343750238418579,0.533382773399353
3,0.8861250281333923,0.34855926036834717,0.001,0.870312511920929,0.4112139046192169
4,0.9035000205039978,0.2961573898792267,0.001,0.8006250262260437,0.754943311214447
5,0.9150134325027466,0.2620490789413452,0.001,0.8741875290870667,0.4249209463596344
6,0.9259027242660522,0.23518076539039612,0.001,0.9340624809265137,0.22626838088035583
7,0.9278749823570251,0.21299442648887634,0.001,0.9440000057220459,0.1761549711227417
8,0.9267789125442505,0.22398166358470917,0.001,0.937749981880188,0.22161778807640076
9,0.9408125281333923,0.18367719650268555,0.001,0.9310625195503235,0.2312031239271164
10,0.9398124814033508,0.18560022115707397,0.001,0.870187520980835,0.4908986985683441
11,0.9481250047683716,0.1593756377696991,0.001,0.7693125009536743,1.0897254943847656
12,0.9429250955581665,0.17545655369758606,0.001,0.9366250038146973,0.20941577851772308
13,0.9740909934043884,0.07708143442869186,0.00020000001,0.9831874966621399,0.05679890140891075
14,0.9785624742507935,0.06680029630661011,0.00020000001,0.9849374890327454,0.05306698754429817
15,0.9810624718666077,0.05700311064720154,0.00020000001,0.987500011920929,0.04230908676981926
16,0.9812253713607788,0.055572837591171265,0.00020000001,0.9860000014305115,0.048471223562955856
17,0.9817259907722473,0.05639206990599632,0.00020000001,0.984499990940094,0.04991212114691734
18,0.9822266697883606,0.05274165794253349,0.00020000001,0.9857500195503235,0.04540175572037697
19,0.9825000166893005,0.050552427768707275,0.00020000001,0.9849374890327454,0.05181076005101204
