epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.7598980665206909,0.685265302658081,0.796194851398468,0.001,0.8615468740463257,0.6882646083831787,0.8525521755218506,0.7728379368782043,0.5158295631408691,0.8704708218574524,0.8369038701057434
1,0.9025912880897522,0.8672330975532532,0.2992524206638336,0.001,0.9238895773887634,0.8831967711448669,0.8401639461517334,0.7870343923568726,0.6980772018432617,0.8529355525970459,0.8308494687080383
2,0.9274254441261292,0.9045825600624084,0.22512678802013397,0.001,0.9407473802566528,0.914664089679718,0.8908345699310303,0.8745958209037781,0.33715182542800903,0.9084419012069702,0.8770492076873779
3,0.9382129311561584,0.9194605946540833,0.18789459764957428,0.001,0.9489229321479797,0.9291468858718872,0.935543954372406,0.9232187867164612,0.2168906182050705,0.9432376027107239,0.9302347302436829
4,0.9456723928451538,0.9271485209465027,0.15990310907363892,0.001,0.9540119767189026,0.938465416431427,0.9184985160827637,0.8972163200378418,0.26634982228279114,0.9285781979560852,0.9118852615356445
5,0.9530858993530273,0.9366355538368225,0.14481373131275177,0.001,0.9603732228279114,0.947301983833313,0.9618107080459595,0.9497315287590027,0.11998190730810165,0.9658440351486206,0.9587369561195374
6,0.9595354199409485,0.9459934234619141,0.12355472147464752,0.001,0.9653411507606506,0.9544400572776794,0.9450446963310242,0.9239819049835205,0.1819368153810501,0.9495774507522583,0.941970944404602
7,0.9634373188018799,0.9524310231208801,0.11340083181858063,0.001,0.9678688645362854,0.9596272706985474,0.9653502106666565,0.9536547660827637,0.10943248867988586,0.9682465195655823,0.9628353118896484
8,0.9646767377853394,0.9549221396446228,0.10689452290534973,0.001,0.9691588282585144,0.9607059955596924,0.9008010625839233,0.8797573447227478,0.42707908153533936,0.9061647057533264,0.8967958092689514
9,0.9678670763969421,0.9576118588447571,0.09769230335950851,0.001,0.9716306924819946,0.9645389914512634,0.9522168636322021,0.9351780414581299,0.16155269742012024,0.9574688076972961,0.9498882293701172
10,0.9697721004486084,0.9598081707954407,0.09101450443267822,0.001,0.9732471108436584,0.9669030904769897,0.9287444353103638,0.9053810238838196,0.2620571255683899,0.9351651668548584,0.9256706237792969
11,0.971332848072052,0.9617642760276794,0.0876832976937294,0.001,0.9752761125564575,0.968762218952179,0.9774590134620667,0.9684929847717285,0.07119539380073547,0.9797120690345764,0.9760618209838867
12,0.9728017449378967,0.9628875851631165,0.08054816722869873,0.001,0.9757499098777771,0.9706212878227234,0.9704731702804565,0.9586461782455444,0.11051008850336075,0.9722430109977722,0.9689828753471375
13,0.9759920835494995,0.9687672853469849,0.07449459284543991,0.001,0.9787518978118896,0.9737198352813721,0.9699143171310425,0.9620280861854553,0.1136183887720108,0.9721364974975586,0.9684240221977234
14,0.9773233532905579,0.9699066281318665,0.06722109764814377,0.001,0.9795302152633667,0.9753035306930542,0.9731743931770325,0.9599330425262451,0.0922565683722496,0.9755002856254578,0.9716840386390686
15,0.9781495928764343,0.9702369570732117,0.06793568283319473,0.001,0.9802073836326599,0.9764052629470825,0.9656296372413635,0.9562981128692627,0.13548345863819122,0.9671993255615234,0.9640461802482605
16,0.9784020781517029,0.9718190431594849,0.06494506448507309,0.001,0.9802833199501038,0.9768183827400208,0.9842585921287537,0.9794729351997375,0.05400826781988144,0.9857169389724731,0.9835134148597717
17,0.9805366396903992,0.9740869402885437,0.059938251972198486,0.001,0.9824076890945435,0.9792283773422241,0.9739195108413696,0.959801435470581,0.09317344427108765,0.976074755191803,0.9728018045425415
18,0.9800316691398621,0.9730278849601746,0.06077701970934868,0.001,0.9818772077560425,0.9786545634269714,0.9759687185287476,0.9700198173522949,0.08235965669155121,0.9772217869758606,0.9750372767448425
19,0.9831990599632263,0.9781721234321594,0.051297951489686966,0.001,0.9846950769424438,0.9820055365562439,0.9807190895080566,0.9723966717720032,0.07501552999019623,0.9822546243667603,0.9796013236045837
20,0.9828777313232422,0.9772384166717529,0.05272909626364708,0.001,0.9843854308128357,0.9810415506362915,0.9744783639907837,0.9663211703300476,0.10093232989311218,0.9756370782852173,0.9735469222068787
21,0.9834515452384949,0.9763610363006592,0.05063818022608757,0.001,0.9846745133399963,0.9821432828903198,0.9801602363586426,0.9720498323440552,0.07818455994129181,0.9813311100006104,0.9792287349700928
22,0.9933668375015259,0.9904349446296692,0.019167890772223473,0.00020000001,0.993865430355072,0.9928389191627502,0.9948770403862,0.9931194186210632,0.02451542764902115,0.9957117438316345,0.9948770403862
23,0.9949275851249695,0.9925500750541687,0.014603029005229473,0.00020000001,0.9952236413955688,0.9947439432144165,0.9965536594390869,0.9954405426979065,0.018267368897795677,0.9968321919441223,0.9965536594390869
24,0.9957309365272522,0.9933212399482727,0.012318173423409462,0.00020000001,0.995913028717041,0.9955472946166992,0.996087908744812,0.9941586852073669,0.019599437713623047,0.9962728023529053,0.9959016442298889
25,0.9958686232566833,0.9939032196998596,0.012231335043907166,0.00020000001,0.9960739016532898,0.9957538843154907,0.9962742328643799,0.9952135682106018,0.02070065774023533,0.9965523481369019,0.996181070804596
26,0.9965801239013672,0.9953112602233887,0.010737859643995762,0.00020000001,0.9966942667961121,0.9965112805366516,0.9969262480735779,0.9958164691925049,0.01793079264461994,0.9970191121101379,0.9969262480735779
27,0.9965342283248901,0.9950319528579712,0.010736867785453796,0.00020000001,0.9965566396713257,0.996396541595459,0.9972988367080688,0.9959530234336853,0.0201096311211586,0.9973914623260498,0.9972056746482849
28,0.9969933032989502,0.9956918954849243,0.009066284634172916,0.00020000001,0.9970387816429138,0.9969014525413513,0.9966468214988708,0.9956094026565552,0.020239675417542458,0.9966468214988708,0.9966468214988708
29,0.996396541595459,0.9949833750724792,0.010827895253896713,0.00020000001,0.9965792894363403,0.9963276386260986,0.9957153797149658,0.9945435523986816,0.02321675792336464,0.9957153797149658,0.9957153797149658
