epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
20,0.9944455623626709,0.9924558401107788,0.01624784804880619,0.00020000001,0.9947640299797058,0.9942160844802856,0.994131863117218,0.9926018714904785,0.023447051644325256,0.9944097399711609,0.994131863117218
21,0.9942619800567627,0.9920470714569092,0.01719742827117443,0.00020000001,0.9946022629737854,0.993871808052063,0.995435893535614,0.9944380521774292,0.019816813990473747,0.9958061575889587,0.9952496290206909
22,0.9946292042732239,0.992029070854187,0.015047300606966019,0.00020000001,0.994924783706665,0.9943767189979553,0.996181070804596,0.9948244690895081,0.019702333956956863,0.9963663220405579,0.996087908744812
23,0.9950193762779236,0.9933276772499084,0.01397490594536066,0.00020000001,0.99513179063797,0.9946521520614624,0.9952496290206909,0.9933423399925232,0.022528624162077904,0.9953418970108032,0.995156466960907
24,0.9943537712097168,0.9918610453605652,0.01576186902821064,0.00020000001,0.9946037530899048,0.9941472411155701,0.994225025177002,0.9916712045669556,0.02507331781089306,0.9944097399711609,0.994131863117218
25,0.9972227811813354,0.995904803276062,0.008681078441441059,4.0000003e-05,0.9974056482315063,0.9971080422401428,0.997019350528717,0.9955488443374634,0.01659969426691532,0.9972048997879028,0.9969262480735779
26,0.997429370880127,0.996248722076416,0.007603141944855452,4.0000003e-05,0.997451901435852,0.997291624546051,0.9974851012229919,0.9961103200912476,0.01569470763206482,0.9976709485054016,0.9974851012229919
27,0.9974982142448425,0.996630847454071,0.007412938866764307,4.0000003e-05,0.997635543346405,0.997475266456604,0.9975782632827759,0.996295154094696,0.015781395137310028,0.9977636933326721,0.997391939163208
28,0.9979113340377808,0.9968423247337341,0.005780552513897419,4.0000003e-05,0.9979341626167297,0.9978654384613037,0.9979507923126221,0.9971000552177429,0.014013584703207016,0.9980437755584717,0.9979507923126221
29,0.9975900053977966,0.9962677955627441,0.006369559094309807,4.0000003e-05,0.9977272152900696,0.9974982142448425,0.9978576898574829,0.9971100687980652,0.014420351944863796,0.9980432391166687,0.997671365737915
