epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.3783683478832245,2.2988412380218506,0.001,0.6187593340873718,1.2933343648910522
1,0.5634233355522156,1.4849462509155273,0.001,0.6562034487724304,1.1484941244125366
2,0.6311758756637573,1.2297431230545044,0.001,0.680700421333313,1.033442735671997
3,0.6690955758094788,1.074873447418213,0.001,0.7617362141609192,0.7615593671798706
4,0.697842538356781,0.9912320971488953,0.001,0.7359351515769958,0.8685920238494873
5,0.7163594961166382,0.9225286245346069,0.001,0.7864195108413696,0.6694010496139526
6,0.7307043671607971,0.8696597218513489,0.001,0.7934985160827637,0.629248321056366
7,0.7427918314933777,0.8185099959373474,0.001,0.8016952276229858,0.6332697868347168
8,0.7582511901855469,0.768624484539032,0.001,0.7839977741241455,0.6989182233810425
9,0.7690812945365906,0.7345620393753052,0.001,0.7935916781425476,0.647472083568573
10,0.7805114984512329,0.6966596245765686,0.001,0.8030924201011658,0.5813530683517456
11,0.7867695093154907,0.669741690158844,0.001,0.8014158010482788,0.6583625078201294
12,0.7957993745803833,0.6519018411636353,0.001,0.8248882293701172,0.5522691607475281
13,0.80377197265625,0.6277577877044678,0.001,0.8499441146850586,0.4782148599624634
14,0.8091155886650085,0.6075291037559509,0.001,0.817064106464386,0.5976945757865906
15,0.8114873766899109,0.5910754203796387,0.001,0.8414679765701294,0.4998401403427124
16,0.8195170760154724,0.5690798163414001,0.001,0.8654992580413818,0.4245232939720154
17,0.8222317695617676,0.5667927265167236,0.001,0.8523658514022827,0.4754692018032074
18,0.8282325863838196,0.546269416809082,0.001,0.8627980351448059,0.4497029483318329
19,0.8268609642982483,0.5444811582565308,0.001,0.8637295365333557,0.4642876982688904
20,0.8362623453140259,0.5144752264022827,0.001,0.8584202527999878,0.46693119406700134
21,0.838234007358551,0.5100771188735962,0.001,0.8669895529747009,0.4391641318798065
22,0.8684669137001038,0.40976637601852417,0.00020000001,0.8954917788505554,0.336504727602005
23,0.8743820786476135,0.3869868218898773,0.00020000001,0.8841281533241272,0.3825386166572571
24,0.8782397508621216,0.37875983119010925,0.00020000001,0.8702496290206909,0.4451630115509033
25,0.8794398903846741,0.37195754051208496,0.00020000001,0.875279426574707,0.41623902320861816
26,0.8833261728286743,0.36507904529571533,0.00020000001,0.8810544013977051,0.39824214577674866
27,0.8839834332466125,0.36360591650009155,0.00020000001,0.8877608180046082,0.3719373941421509
28,0.8846977949142456,0.3547109365463257,0.00020000001,0.872391939163208,0.434318482875824
29,0.887783944606781,0.3463953137397766,0.00020000001,0.8954917788505554,0.3411472737789154
