epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.3279625475406647,2.515925645828247,0.00020000001,0.5075446963310242,1.8098351955413818
1,0.46335697174072266,1.915527105331421,0.00020000001,0.564456045627594,1.4968132972717285
2,0.5068053007125854,1.7059509754180908,0.00020000001,0.567716121673584,1.4502336978912354
3,0.5389611721038818,1.5757813453674316,0.00020000001,0.6099106073379517,1.2767934799194336
4,0.5603066682815552,1.4899128675460815,0.00020000001,0.628166913986206,1.2262122631072998
5,0.5770846009254456,1.4188473224639893,0.00020000001,0.6096311211585999,1.2969696521759033
6,0.5933117866516113,1.3661301136016846,0.00020000001,0.6459575295448303,1.1562955379486084
7,0.6015974879264832,1.3303511142730713,0.00020000001,0.6190387606620789,1.2751166820526123
8,0.6136243939399719,1.2849408388137817,0.00020000001,0.6634687185287476,1.0896607637405396
9,0.6186738014221191,1.2630791664123535,0.00020000001,0.6786512732505798,1.055049180984497
10,0.6275792717933655,1.2243152856826782,0.00020000001,0.6771609783172607,1.05282723903656
11,0.6331565976142883,1.2014318704605103,0.00020000001,0.6711065769195557,1.0829887390136719
12,0.6394913792610168,1.1859252452850342,0.00020000001,0.7010990977287292,0.9883309006690979
13,0.6475934982299805,1.1581618785858154,0.00020000001,0.6970007419586182,0.9801947474479675
14,0.6477541327476501,1.1457805633544922,0.00020000001,0.6748323440551758,1.0711663961410522
15,0.6605613827705383,1.112889051437378,0.00020000001,0.6967213153839111,0.9923756718635559
16,0.6584498286247253,1.1090245246887207,0.00020000001,0.6953241229057312,0.9884130358695984
17,0.6656797528266907,1.0916669368743896,0.00020000001,0.6425111889839172,1.274613380432129
18,0.6707291603088379,1.071703553199768,0.00020000001,0.684519350528717,1.0678186416625977
19,0.683903694152832,1.0248196125030518,4.0000003e-05,0.7186102867126465,0.9214790463447571
20,0.6853726506233215,1.0146266222000122,4.0000003e-05,0.7000744938850403,0.9835014939308167
21,0.6869103908538818,1.0080441236495972,4.0000003e-05,0.7051974534988403,0.9778122901916504
22,0.69124835729599,0.9989259243011475,4.0000003e-05,0.7201005816459656,0.9158771634101868
23,0.69170743227005,0.9971117377281189,4.0000003e-05,0.6867548227310181,1.0649380683898926
24,0.6909958720207214,0.9953119158744812,4.0000003e-05,0.7058494687080383,0.9720842838287354
25,0.6934976577758789,0.9912797212600708,4.0000003e-05,0.6994224786758423,1.0046650171279907
26,0.6884252429008484,0.996849000453949,4.0000003e-05,0.6856371164321899,1.077531099319458
27,0.6931304335594177,0.9818397164344788,4.0000003e-05,0.693647563457489,1.0310795307159424
28,0.6958158612251282,0.9762803316116333,8.000001e-06,0.7027757167816162,0.9921027421951294
29,0.6987996101379395,0.9668828248977661,8.000001e-06,0.6955104470252991,1.0286786556243896
