epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.45128417015075684,1.9712170362472534,0.001,0.5798248648643494,1.3656209707260132
1,0.6353829503059387,1.2188947200775146,0.001,0.68423992395401,1.047623634338379
2,0.6939337849617004,1.0141850709915161,0.001,0.7462742328643799,0.817034900188446
3,0.7223025560379028,0.8985962867736816,0.001,0.7945231199264526,0.6555284261703491
4,0.753861665725708,0.7937643527984619,0.001,0.8188338279724121,0.5866562128067017
5,0.7746104001998901,0.7194284796714783,0.001,0.8379284739494324,0.5045067667961121
6,0.788221001625061,0.6788803935050964,0.001,0.8640089631080627,0.43302279710769653
7,0.7993068695068359,0.6351823806762695,0.001,0.811847984790802,0.6249757409095764
8,0.8130781054496765,0.5940014719963074,0.001,0.8263785243034363,0.5697029829025269
9,0.8243935108184814,0.5616143941879272,0.001,0.8764902949333191,0.40660521388053894
10,0.8260231018066406,0.5511364936828613,0.001,0.877980649471283,0.3930668532848358
11,0.833253026008606,0.5236818194389343,0.001,0.8653129935264587,0.4354459047317505
12,0.839381217956543,0.5079330205917358,0.001,0.8589791059494019,0.46813204884529114
13,0.8425715565681458,0.4961395263671875,0.001,0.8591654300689697,0.4781469702720642
14,0.8466111421585083,0.4809421896934509,0.001,0.8486400842666626,0.5184684991836548
15,0.8526704907417297,0.4607618749141693,0.001,0.8881334066390991,0.3637567162513733
16,0.8595560789108276,0.44546255469322205,0.001,0.9040610790252686,0.3237232565879822
17,0.8567330241203308,0.44684886932373047,0.001,0.8625186085700989,0.46262288093566895
18,0.8642153739929199,0.4283600449562073,0.001,0.8868293762207031,0.37589406967163086
19,0.8643531203269958,0.42531195282936096,0.001,0.8997764587402344,0.3353494703769684
20,0.870802640914917,0.41320478916168213,0.001,0.8457525968551636,0.5545647740364075
21,0.8713994026184082,0.40153393149375916,0.001,0.8977272510528564,0.3545590043067932
22,0.9011682868003845,0.3028136193752289,0.00020000001,0.9035953879356384,0.33629968762397766
23,0.9050012826919556,0.29266801476478577,0.00020000001,0.8923248648643494,0.3887042701244354
24,0.908076822757721,0.2822284400463104,0.00020000001,0.8980066776275635,0.35313841700553894
25,0.9104638695716858,0.27475506067276,0.00020000001,0.9056445360183716,0.32817015051841736
26,0.9110376834869385,0.27286675572395325,0.00020000001,0.9126303791999817,0.3006347119808197
27,0.9126443266868591,0.2695060670375824,0.00020000001,0.9132823944091797,0.31630808115005493
28,0.9128738045692444,0.2670678496360779,0.00020000001,0.8988450169563293,0.34778866171836853
29,0.9164543747901917,0.2601214647293091,0.00020000001,0.8927906155586243,0.37291425466537476
